UMTS,732,101,5016,102555816,0,-74.091,4.6435,1000,14,1,1368232562,1765601350,0
GSM,732,101,506,3202,0,-74.073,4.6163,3280,8,1,1368591292,1745904400,0
UMTS,732,101,5002,101591217,0,-74.1884,4.5949,1000,4,1,1368728538,1751173624,0
UMTS,732,101,10004,131176018,0,-75.561,6.2285,1000,6,1,1368737032,1748059490,0
GSM,732,123,1822,21823,0,-74.1193,4.7187,3628,26,1,1368926279,1729514821,0
GSM,732,123,1823,23032,0,-74.1068,4.7528,3451,12,1,1369008385,1720544642,0
GSM,732,123,1822,21541,0,-74.0958,4.6983,964,27,1,1369076522,1738651332,0
GSM,732,123,1822,22421,0,-74.1036,4.7035,3398,26,1,1369076642,1729616041,0
GSM,732,123,1823,21903,0,-74.1128,4.7604,2324,28,1,1369094164,1720544644,0
UMTS,732,101,5001,65552529,0,-74.1357,4.5723,2052,50,1,1369124137,1754192763,0
GSM,732,101,2028,28083,0,-76.5398,3.3937,1096,21,1,1369272626,1729373701,0
GSM,732,101,52,3181,0,-74.1334,4.6807,1000,23,1,1369272664,1729694042,0
UMTS,732,101,5016,102516450,0,-74.1048,4.646,1212,24,1,1369370657,1748234254,0
